TEAM,STATUS,PLAYER,POS.,BASE SALARY,SIGNING BONUS,ROSTER BONUS,OPTION BONUS,WORKOUT BONUS,RESTRUC. BONUS,MISC.,DEAD CAP,CAP HIT,CAP %
lar,active,Jake Gervase,S,"$43,333 ",-,-,-,-,-,-,-,"$43,333 ",0.02
lar,active,Active Roster:,,"$67,003,443 ","$26,623,636 ","$14,250,000 ",-,"$500,000 ","$13,065,000 ","$375,000 ",-,"$121,817,078 ",65.11
lar,,,,,,,,,,,,,
lar,,,,,,,,,,,,,
lar,injured,2021 Injured Reserve Cap,,,,,,,,,,,
lar,injured,Cap breakdowns for players currently on injured reserve.  denotes a player designated to return. All count against the team's salary cap.,,,,,,,,,,,
lar,injured,PLAYER (9),POS.,BASE SALARY,SIGNING BONUS,ROSTER BONUS,OPTION BONUS,WORKOUT BONUS,RESTRUC. BONUS,MISC.,DEAD CAP,CAP HIT,CAP %
lar,injured,Robert Woods,WR,"$2,500,000 ","$200,000 ",-,-,-,"$3,175,000 ",-,"($17,975,000)","$5,875,000 ",3.14
lar,injured,(Knee-acl),,,,,,,,,,,
lar,injured,Darrell Henderson,RB,"$878,832 ","$272,664 ",-,-,-,-,-,"($545,328)","$1,151,496 ",0.62
lar,injured,(Knee-mcl),,,,,,,,,,,
lar,injured,TuTu Atwell,WR,"$660,000 ","$414,309 ",-,-,-,-,-,"($2,585,813)","$1,074,309 ",0.57
lar,injured,(Shoulder),,,,,,,,,,,
lar,injured,Ernest Jones,LB,"$660,000 ","$210,155 ",-,-,-,-,-,"($840,620)","$870,155 ",0.47
lar,injured,(Ankle),,,,,,,,,,,
lar,injured,Robert Rochell,CB,"$660,000 ","$172,732 ",-,-,-,-,-,"($690,928)","$832,732 ",0.45
lar,injured,(Chest),,,,,,,,,,,
lar,injured,Jacob Harris,TE,"$537,500 ","$124,836 ",-,-,-,-,-,"($499,344)","$662,336 ",0.35
lar,injured,(Knee-acl),,,,,,,,,,,
lar,injured,Johnny Mundt,TE,"$633,333 ",-,-,-,-,-,-,"($100,000)","$633,333 ",0.34
lar,injured,(Knee-acl),,,,,,,,,,,
lar,injured,Xavier Jones,RB,"$440,000 ","$3,000 ",-,-,-,-,-,"($6,000)","$443,000 ",0.24
lar,injured,(Ankle),,,,,,,,,,,
lar,injured,Raymond Calais,RB,"$440,000 ",-,-,-,-,-,-,-,"$440,000 ",0.24
lar,injured,(Foot),,,,,,,,,,,
lar,injured,Injured Reserve:,,"$7,409,665 ","$1,397,696 ",-,-,-,"$3,175,000 ",-,-,"$11,982,361 ",6.4
lar,,,,,,,,,,,,,
lar,,,,,,,,,,,,,
lar,practice,2021 Practice Squad,,,,,,,,,,,
lar,practice,Cap breakdowns for players currently on a team's practice squad. All count against the team's salary cap.,,,,,,,,,,,
lar,practice,PLAYER (18),POS.,BASE SALARY,SIGNING BONUS,ROSTER BONUS,OPTION BONUS,WORKOUT BONUS,RESTRUC. BONUS,MISC.,DEAD CAP,CAP HIT,CAP %
lar,practice,Chandler Brewer,G,"$165,600 ",-,-,-,-,-,-,-,"$165,600 ",0.09
lar,practice,Earnest Brown,DE,"$165,600 ",-,-,-,-,-,-,-,"$165,600 ",0.09
lar,practice,Max Pircher,RT,"$165,600 ",-,-,-,-,-,-,-,"$165,600 ",0.09
lar,practice,Justin Lawler,DE,"$128,800 ",-,-,-,-,-,-,-,"$128,800 ",0.07
lar,practice,Tyler Hall,CB,"$92,000 ",-,-,-,-,-,-,-,"$92,000 ",0.05
lar,practice,Jonah Williams,DE,"$82,800 ",-,-,-,-,-,-,-,"$82,800 ",0.04
lar,practice,Javian Hawkins,RB,"$36,800 ",-,-,-,-,-,-,-,"$36,800 ",0.02
lar,practice,Justin Hollins,DE,"$36,800 ",-,-,-,-,-,-,-,"$36,800 ",0.02
lar,practice,Jeremiah Kolone,G,"$36,800 ",-,-,-,-,-,-,-,"$36,800 ",0.02
lar,practice,Landen Akers,WR,"$27,600 ",-,-,-,-,-,-,-,"$27,600 ",0.01
lar,practice,Anthony Hines,LB,"$27,600 ",-,-,-,-,-,-,-,"$27,600 ",0.01
lar,practice,Kareem Orr,CB,"$27,600 ",-,-,-,-,-,-,-,"$27,600 ",0.01
lar,practice,J.J. Koski,WR,"$9,200 ",-,-,-,-,-,-,-,"$9,200 ",0
lar,practice,Blake Countess,S,-,-,-,-,-,-,-,-,-,0
lar,practice,Warren Jackson,WR,-,-,-,-,-,-,-,-,-,0
lar,practice,Kyle Markway,TE,-,-,-,-,-,-,-,-,-,0
lar,practice,Sharrod Neasman,S,-,-,-,-,-,-,-,-,-,0
lar,practice,Eric Weddle,FS,-,-,-,-,-,-,-,-,-,0
lar,practice,Practice Squad:,,"$1,002,800 ",-,-,-,-,-,-,-,"$1,002,800 ",0.54
lar,,,,,,,,,,,,,
lar,,,,,,,,,,,,,
lar,dead cap,2021 Dead Cap,,,,,,,,,,,
lar,dead cap,Cap breakdowns for players who have been traded or released. All count against the team's salary cap.,,,,,,,,,,,
lar,dead cap,PLAYER (72),POS.,BASE SALARY,SIGNING BONUS,ROSTER BONUS,OPTION BONUS,WORKOUT BONUS,RESTRUC. BONUS,MISC.,DEAD CAP,CAP HIT,CAP %
lar,dead cap,Jared Goff,QB,-,"$15,000,000 ","$2,500,000 ","$7,200,000 ",-,-,-,-,"$24,700,000 ",13.2
lar,dead cap,Todd Gurley,RB,-,"$8,400,000 ",-,-,-,-,-,-,"$8,400,000 ",4.49
lar,dead cap,DeSean Jackson,WR,"$2,750,000 ",-,"$720,587 ",-,-,-,-,-,"$3,470,587 ",1.85
lar,dead cap,Leonard Floyd,OLB,-,"$3,333,334 ",-,-,-,-,-,-,"$3,333,334 ",1.78
lar,dead cap,Michael Brockers,DT,-,"$2,666,667 ",-,-,-,-,-,-,"$2,666,667 ",1.43
lar,dead cap,Kenny Young,ILB,"$848,942 ",-,-,-,-,-,-,-,"$848,942 ",0.45
lar,dead cap,JuJu Hughes,S,"$736,661 ","$1,667 ",-,-,-,-,-,-,"$738,328 ",0.39
lar,dead cap,Antoine Brooks Jr.,S,"$541,063 ",-,-,-,-,-,-,-,"$541,063 ",0.29
lar,dead cap,Jamir Jones,LB,"$439,992 ",-,-,-,-,-,-,-,"$439,992 ",0.24
lar,dead cap,J.J. Koski,WR,"$321,596 ","$4,667 ",-,-,-,-,-,-,"$326,263 ",0.17
lar,dead cap,Brandon Powell,WR,"$311,555 ",-,-,-,-,-,-,-,"$311,555 ",0.17
lar,dead cap,Jonah Williams,DE,"$293,328 ","$6,667 ",-,-,-,-,-,-,"$299,995 ",0.16
lar,dead cap,Grant Haley,CB,"$253,288 ",-,-,-,-,-,-,-,"$253,288 ",0.14
lar,dead cap,Kareem Orr,CB,"$206,266 ",-,-,-,-,-,-,-,"$206,266 ",0.11
lar,dead cap,J.R. Reed,S,"$200,932 ",-,-,-,-,-,-,-,"$200,932 ",0.11
lar,dead cap,Landen Akers,WR,"$192,932 ",$333 ,-,-,-,-,-,-,"$193,265 ",0.1
lar,dead cap,Tyler Hall,CB,"$175,999 ",-,-,-,-,-,-,-,"$175,999 ",0.09
lar,dead cap,Jake Gervase,S,"$172,133 ",-,-,-,-,-,-,-,"$172,133 ",0.09
lar,dead cap,Jeremiah Kolone,G,"$162,933 ",-,-,-,-,-,-,-,"$162,933 ",0.09
lar,dead cap,Buddy Howell,RB,"$158,222 ",-,-,-,-,-,-,-,"$158,222 ",0.08
lar,dead cap,Justin Lawler,DE,"$139,199 ","$18,437 ",-,-,-,-,-,-,"$157,636 ",0.08
lar,dead cap,Marquise Copeland,DT,"$156,132 ",-,-,-,-,-,-,-,"$156,132 ",0.08
lar,dead cap,Mekhi Sargent,RB,"$146,798 ",-,-,-,-,-,-,-,"$146,798 ",0.08
lar,dead cap,Javian Hawkins,RB,"$137,866 ",-,-,-,-,-,-,-,"$137,866 ",0.07
lar,dead cap,Micah Kiser,ILB,"$61,222 ","$74,495 ",-,-,-,-,-,-,"$135,717 ",0.07
lar,dead cap,Donte Deayon,CB,"$121,111 ",-,-,-,-,-,-,-,"$121,111 ",0.06
lar,dead cap,Jared Pinkney,TE,"$119,466 ",-,-,-,-,-,-,-,"$119,466 ",0.06
lar,dead cap,Kendall Blanton,TE,"$98,533 ",-,-,-,-,-,-,-,"$98,533 ",0.05
lar,dead cap,Warren Jackson,WR,"$82,800 ",-,-,-,-,-,-,-,"$82,800 ",0.04
lar,dead cap,Earnest Brown,DE,-,"$68,444 ",-,-,-,-,-,-,"$68,444 ",0.04
lar,dead cap,Clay Johnston,LB,-,"$66,135 ",-,-,-,-,-,-,"$66,135 ",0.04
lar,dead cap,Anthony Hines,LB,"$64,266 ",-,-,-,-,-,-,-,"$64,266 ",0.03
lar,dead cap,Sam Sloman,K,-,"$56,619 ",-,-,-,-,-,-,"$56,619 ",0.03
lar,dead cap,Carson Tinker,LS,"$56,000 ",-,-,-,-,-,-,-,"$56,000 ",0.03
lar,dead cap,Damarious Randall,CB,"$55,000 ",-,-,-,-,-,-,-,"$55,000 ",0.03
lar,dead cap,Justin Hollins,DE,"$47,222 ",-,-,-,-,-,-,-,"$47,222 ",0.03
lar,dead cap,Jared Hocker,G,"$36,800 ",-,-,-,-,-,-,-,"$36,800 ",0.02
lar,dead cap,Ryan Santoso,K,"$36,800 ",-,-,-,-,-,-,-,"$36,800 ",0.02
lar,dead cap,Greg Stroman,CB,"$28,000 ",-,-,-,-,-,-,-,"$28,000 ",0.01
lar,dead cap,Kyle Markway,TE,"$27,600 ",-,-,-,-,-,-,-,"$27,600 ",0.01
lar,dead cap,Otis Anderson Jr.,RB,"$18,400 ",-,-,-,-,-,-,-,"$18,400 ",0.01
lar,dead cap,Austin Reiter,C,"$14,000 ",-,-,-,-,-,-,-,"$14,000 ",0.01
lar,dead cap,Delrick Abrams,CB,"$9,200 ",-,-,-,-,-,-,-,"$9,200 ",0
lar,dead cap,Adrian Ealy,T,"$9,200 ",-,-,-,-,-,-,-,"$9,200 ",0
lar,dead cap,Drake Jackson,C,"$9,200 ",-,-,-,-,-,-,-,"$9,200 ",0
lar,dead cap,Mike Hoecht,DT,-,"$8,000 ",-,-,-,-,-,-,"$8,000 ",0
lar,dead cap,Josh Love,QB,-,"$6,667 ",-,-,-,-,-,-,"$6,667 ",0
lar,dead cap,Christian Rozeboom,LB,-,"$6,667 ",-,-,-,-,-,-,"$6,667 ",0
lar,dead cap,Dayan Lake,CB,-,"$5,334 ",-,-,-,-,-,-,"$5,334 ",0
lar,dead cap,Trishton Jackson,WR,-,"$4,333 ",-,-,-,-,-,-,"$4,333 ",0
lar,dead cap,Troy Warner,S,-,"$4,166 ",-,-,-,-,-,-,"$4,166 ",0
lar,dead cap,Easop Winston,WR,-,"$4,000 ",-,-,-,-,-,-,"$4,000 ",0
lar,dead cap,Cohl Cabral,C,-,"$3,334 ",-,-,-,-,-,-,"$3,334 ",0
lar,dead cap,Bryce Perkins,QB,-,"$3,334 ",-,-,-,-,-,-,"$3,334 ",0
lar,dead cap,Brandon Polk,WR,-,"$3,334 ",-,-,-,-,-,-,"$3,334 ",0
lar,dead cap,Jovan Grant,S,-,"$3,333 ",-,-,-,-,-,-,"$3,333 ",0
lar,dead cap,Earnest Edwards,WR,-,"$2,667 ",-,-,-,-,-,-,"$2,667 ",0
lar,dead cap,Sam Renner,DE,-,"$2,667 ",-,-,-,-,-,-,"$2,667 ",0
lar,dead cap,Jordan Meredith,G,-,"$2,500 ",-,-,-,-,-,-,"$2,500 ",0
lar,dead cap,Tyrique McGhee,CB,-,"$2,334 ",-,-,-,-,-,-,"$2,334 ",0
lar,dead cap,George Silvanic,DT,-,"$2,000 ",-,-,-,-,-,-,"$2,000 ",0
lar,dead cap,Eric Banks,DE,-,"$1,667 ",-,-,-,-,-,-,"$1,667 ",0
lar,dead cap,Natrez Patrick,LB,-,"$1,667 ",-,-,-,-,-,-,"$1,667 ",0
lar,dead cap,James Gilbert,RB,-,"$1,334 ",-,-,-,-,-,-,"$1,334 ",0
lar,dead cap,Greg Reaves,LB,-,"$1,334 ",-,-,-,-,-,-,"$1,334 ",0
lar,dead cap,Levonta Taylor,CB,-,"$1,334 ",-,-,-,-,-,-,"$1,334 ",0
lar,dead cap,Max Roberts,OLB,-,"$1,333 ",-,-,-,-,-,-,"$1,333 ",0
lar,dead cap,Brontae Harris,CB,-,"$1,166 ",-,-,-,-,-,-,"$1,166 ",0
lar,dead cap,Jeremiah Haydel,WR,-,"$1,000 ",-,-,-,-,-,-,"$1,000 ",0
lar,dead cap,Daniel Bituli,LB,-,$334 ,-,-,-,-,-,-,$334 ,0
lar,dead cap,Bryan London,LB,-,$334 ,-,-,-,-,-,-,$334 ,0
lar,dead cap,Paris Ford,S,-,$333 ,-,-,-,-,-,-,$333 ,0
lar,dead cap,Dead:,,"$9,240,657 ","$29,773,971 ","$3,220,587 ","$7,200,000 ",-,-,-,-,"$49,435,215 ",26.42
mia,active,Byron Jones,CB,"$14,000,000 ","$2,100,000 ",-,-,-,-,-,"($28,400,000)","$16,100,000 ",8.16
mia,active,Xavien Howard,CB,"$7,764,167 ","$1,400,000 ","$710,294 ",-,-,"$1,255,281 ","$1,000,000 ","($23,760,291)","$12,129,742 ",6.15
mia,active,DeVante Parker,WR,"$7,750,000 ","$1,900,000 ","$437,500 ","$800,000 ","$100,000 ",-,"$1,125,000 ","($15,850,000)","$12,112,500 ",6.14
mia,active,Emmanuel Ogbah,DE,"$7,475,000 ",-,-,-,"$25,000 ",-,-,"($7,475,000)","$7,500,000 ",3.8
mia,active,Tua Tagovailoa,QB,"$780,000 ","$4,894,625 ","$1,206,156 ",-,-,-,-,"($24,770,813)","$6,880,781 ",3.49
mia,active,Eric Rowe,SS,"$3,500,000 ","$525,000 ","$2,000,000 ",-,"$25,000 ",-,-,"($4,550,000)","$6,050,000 ",3.07
mia,active,Albert Wilson,WR,"$2,125,000 ","$1,333,334 ","$650,000 ",-,"$75,000 ",-,"$1,000,000 ","($3,458,334)","$5,183,334 ",2.63
mia,active,Jacoby Brissett,QB,"$2,500,000 ","$2,500,000 ",-,-,-,-,-,"($5,000,000)","$5,000,000 ",2.54
mia,active,Jaylen Waddle,WR,"$660,000 ","$4,264,726 ",-,-,-,-,-,"($27,085,992)","$4,924,726 ",2.5
mia,active,Jesse Davis,RT,"$3,110,000 ","$1,000,000 ","$400,000 ",-,"$75,000 ",-,-,"($5,110,000)","$4,585,000 ",2.33
mia,active,Jerome Baker,OLB,"$920,000 ","$3,368,800 ",-,-,-,-,-,"($7,500,000)","$4,288,800 ",2.18
mia,active,Christian Wilkins,DE,"$1,898,555 ","$2,312,109 ",-,-,-,-,-,"($9,123,105)","$4,210,664 ",2.14
mia,active,Adam Butler,DT,"$2,250,000 ",-,"$1,500,000 ",-,-,-,-,"($3,750,000)","$3,750,000 ",1.9
mia,active,Jason Sanders,K,"$920,000 ","$422,800 ","$1,850,000 ",-,"$200,000 ",-,-,-,"$3,392,800 ",1.72
mia,active,Austin Jackson,LT,"$1,230,016 ","$1,870,063 ",-,-,-,-,-,"($11,160,285)","$3,100,079 ",1.57
mia,active,Cethan Carter,TE,"$1,200,000 ",-,"$1,500,000 ",-,-,-,-,"($2,700,000)","$2,700,000 ",1.37
mia,active,Zach Sieler,DE,"$2,000,000 ","$250,000 ","$250,000 ",-,"$25,000 ",-,"$100,000 ","($750,000)","$2,625,000 ",1.33
mia,active,Noah Igbinoghene,CB,"$1,121,555 ","$1,436,220 ",-,-,-,-,-,"($8,063,325)","$2,557,775 ",1.3
mia,active,Jaelan Phillips,DE,"$660,000 ","$1,888,764 ",-,-,-,-,-,"($14,018,202)","$2,548,764 ",1.29
mia,active,Clayton Fejedelem,SS,"$2,250,000 ",-,"$203,125 ",-,"$25,000 ",-,-,"($3,250,000)","$2,478,125 ",1.26
mia,active,Durham Smythe,TE,"$2,183,000 ","$158,061 ",-,-,-,-,-,"($158,061)","$2,341,061 ",1.19
mia,active,Adam Shaheen,TE,"$1,650,000 ","$333,333 ","$250,000 ",-,"$25,000 ",-,-,"($2,316,667)","$2,258,333 ",1.15
mia,active,Justin Coleman,CB,"$1,500,000 ","$750,000 ",-,-,-,-,-,"($2,250,000)","$2,250,000 ",1.14
mia,active,Elandon Roberts,OLB,"$1,340,000 ","$650,000 ",-,-,-,-,"$150,000 ","($1,990,000)","$2,140,000 ",1.09
mia,active,Mike Gesicki,TE,"$1,381,626 ","$722,168 ",-,-,-,-,-,"($722,168)","$2,103,794 ",1.07
mia,active,Robert Hunt,G,"$976,625 ","$856,498 ",-,-,-,-,-,"($3,546,119)","$1,833,123 ",0.93
mia,active,Jevon Holland,S,"$660,000 ","$924,802 ",-,-,-,-,-,"($6,207,809)","$1,584,802 ",0.8
mia,active,Liam Eichenberg,G,"$660,000 ","$797,178 ",-,-,-,-,-,"($4,213,007)","$1,457,178 ",0.74
mia,active,Raekwon Davis,DT,"$867,068 ","$418,273 ",-,-,-,-,-,"($2,121,887)","$1,285,341 ",0.65
mia,active,Brandon Jones,FS,"$831,504 ","$276,017 ",-,-,-,-,-,"($828,051)","$1,107,521 ",0.56
mia,active,Michael Palardy,P,"$1,000,000 ","$100,000 ","$300,000 ",-,-,-,-,"($1,100,000)","$1,100,000 ",0.56
mia,active,Michael Deiter,C,"$850,000 ","$246,312 ",-,-,-,-,-,"($492,624)","$1,096,312 ",0.56
mia,active,Phillip Lindsay,RB,"$875,000 ",-,"$205,877 ",-,-,-,-,"($875,000)","$1,080,877 ",0.55
mia,active,Mack Hollins,WR,"$990,000 ","$137,500 ",-,-,-,-,-,"($1,127,500)","$987,500 ",0.5
mia,active,Duke Riley,OLB,"$990,000 ","$137,500 ",-,-,-,-,-,"($1,127,500)","$987,500 ",0.5
mia,active,Brennan Scarlett,OLB,"$990,000 ","$137,500 ",-,-,-,-,-,"($1,127,500)","$987,500 ",0.5
mia,active,Solomon Kindley,G,"$780,000 ","$196,142 ",-,-,-,-,-,"($588,428)","$976,142 ",0.5
mia,active,John Jenkins,DT,"$1,075,000 ","$50,000 ","$56,618 ",-,-,-,-,"($1,125,000)","$956,618 ",0.49
mia,active,Andrew Van Ginkel,OLB,"$850,000 ","$77,695 ",-,-,-,-,-,"($155,390)","$927,695 ",0.47
mia,active,Hunter Long,TE,"$660,000 ","$243,401 ",-,-,-,-,-,"($973,604)","$903,401 ",0.46
mia,active,Myles Gaskin,RB,"$850,000 ","$21,694 ",-,-,-,-,-,"($43,389)","$871,694 ",0.44
mia,active,Preston Williams,WR,"$850,000 ","$3,334 ",-,-,-,-,-,"($3,334)","$853,334 ",0.43
mia,active,Sam Eguavoen,LB,"$850,000 ",-,-,-,-,-,-,-,"$850,000 ",0.43
mia,active,Nik Needham,CB,"$850,000 ",-,-,-,-,-,-,-,"$850,000 ",0.43
mia,active,Blake Ferguson,LS,"$780,000 ","$47,612 ",-,-,-,-,-,"($142,836)","$827,612 ",0.42
mia,active,Salvon Ahmed,RB,"$780,000 ",-,-,-,-,-,-,-,"$780,000 ",0.4
mia,active,Robert Jones,G,"$660,000 ","$10,000 ",-,-,-,-,-,"($130,000)","$670,000 ",0.34
mia,active,Trill Williams,CB,"$660,000 ",-,-,-,-,-,-,-,"$660,000 ",0.33
mia,active,Greg Mancz,C,"$657,500 ",-,-,-,-,-,-,"($990,000)","$657,500 ",0.33
mia,active,Isaiah Ford,WR,"$613,332 ",-,-,-,-,-,-,-,"$613,332 ",0.31
mia,active,Vince Biegel,OLB,"$385,000 ",-,-,-,-,-,-,-,"$385,000 ",0.2
mia,active,Darius Hodge,DE,"$366,660 ",-,-,-,-,-,-,-,"$366,660 ",0.19
mia,active,Calvin Munson,ILB,"$188,888 ","$20,000 ",-,-,-,-,-,-,"$208,888 ",0.11
mia,active,Duke Johnson,RB,"$220,000 ",-,-,-,-,-,-,-,"$188,888 ",0.1
mia,active,Sheldrick Redwine,S,"$188,888 ",-,-,-,-,-,-,-,"$188,888 ",0.1
mia,active,Active Roster:,,"$94,124,384 ","$38,781,461 ","$11,519,570 ","$800,000 ","$575,000 ","$1,255,281 ","$3,375,000 ",-,"$149,454,584 ",75.79
mia,,,,,,,,,,,,,
mia,,,,,,,,,,,,,
mia,injured,2021 Injured Reserve Cap,,,,,,,,,,,
mia,injured,Cap breakdowns for players currently on injured reserve.  denotes a player designated to return. All count against the team's salary cap.,,,,,,,,,,,
mia,injured,PLAYER (12),POS.,BASE SALARY,SIGNING BONUS,ROSTER BONUS,OPTION BONUS,WORKOUT BONUS,RESTRUC. BONUS,MISC.,DEAD CAP,CAP HIT,CAP %
mia,injured,Will Fuller,WR,"$935,000 ","$9,635,011 ",-,-,-,-,-,"($10,566,776)","$10,570,011 ",5.36
mia,injured,(Hand),,,,,,,,,,,
mia,injured,Allen Hurns,WR,"$1,875,000 ","$433,333 ","$525,000 ",-,"$50,000 ",-,-,"($2,741,667)","$2,883,333 ",1.46
mia,injured,(Wrist),,,,,,,,,,,
mia,injured,Malcolm Brown,RB,"$1,550,000 ","$200,000 ",-,-,-,-,-,"($1,750,000)","$1,750,000 ",0.89
mia,injured,(Quad),,,,,,,,,,,
mia,injured,Greg Little,LT,"$1,189,448 ",-,-,-,-,-,-,"($100,000)","$1,189,448 ",0.6
mia,injured,(Undisclosed),,,,,,,,,,,
mia,injured,Jason McCourty,CB,"$1,075,000 ","$137,500 ",-,-,-,-,-,"($1,212,500)","$987,500 ",0.5
mia,injured,(Foot),,,,,,,,,,,
mia,injured,Lynn Bowden,RB,"$824,064 ",-,-,-,-,-,-,-,"$824,064 ",0.42
mia,injured,(Hamstring),,,,,,,,,,,
mia,injured,Elijah Campbell,S,"$780,000 ",-,-,-,-,-,-,-,"$780,000 ",0.4
mia,injured,(Knee),,,,,,,,,,,
mia,injured,Patrick Laird,RB,"$519,442 ",-,-,-,-,-,-,-,"$519,442 ",0.26
mia,injured,(Knee-mcl),,,,,,,,,,,
mia,injured,Larnel Coleman,T,"$415,000 ","$28,034 ",-,-,-,-,-,"($112,136)","$443,034 ",0.22
mia,injured,(Knee),,,,,,,,,,,
mia,injured,Jamal Perry,CB,"$377,776 ",-,-,-,-,-,-,-,"$377,776 ",0.19
mia,injured,(Knee),,,,,,,,,,,
mia,injured,Tommylee Lewis,WR,"$28,000 ",-,-,-,-,-,-,-,"$28,000 ",0.01
mia,injured,(Hip),,,,,,,,,,,
mia,injured,Jordan Scarlett,RB,"$18,400 ",-,-,-,-,-,-,-,"$18,400 ",0.01
mia,injured,(Undisclosed),,,,,,,,,,,
mia,injured,Injured Reserve:,,"$9,587,130 ","$10,433,878 ","$525,000 ",-,"$50,000 ",-,-,-,"$20,371,008 ",10.33
mia,,,,,,,,,,,,,
mia,,,,,,,,,,,,,
mia,practice,2021 Practice Squad,,,,,,,,,,,
mia,practice,Cap breakdowns for players currently on a team's practice squad. All count against the team's salary cap.,,,,,,,,,,,
mia,practice,PLAYER (13),POS.,BASE SALARY,SIGNING BONUS,ROSTER BONUS,OPTION BONUS,WORKOUT BONUS,RESTRUC. BONUS,MISC.,DEAD CAP,CAP HIT,CAP %
mia,practice,Gerrid Doaks,RB,"$165,600 ",-,-,-,-,-,-,-,"$165,600 ",0.08
mia,practice,Durval Neto,DT,"$165,600 ",-,-,-,-,-,-,-,"$165,600 ",0.08
mia,practice,Kion Smith,T,"$165,600 ",-,-,-,-,-,-,-,"$165,600 ",0.08
mia,practice,Cody Core,WR,"$84,000 ",-,-,-,-,-,-,-,"$84,000 ",0.04
mia,practice,Jake Luton,QB,"$73,600 ",-,-,-,-,-,-,-,"$73,600 ",0.04
mia,practice,Wynton McManis,OLB,"$64,400 ",-,-,-,-,-,-,-,"$64,400 ",0.03
mia,practice,Javaris Davis,CB,"$55,200 ",-,-,-,-,-,-,-,"$55,200 ",0.03
mia,practice,Spencer Pulley,C,"$42,000 ",-,-,-,-,-,-,-,"$42,000 ",0.02
mia,practice,Damon Arnette,CB,"$36,800 ",-,-,-,-,-,-,-,"$36,800 ",0.02
mia,practice,Adam Pankey,T,"$18,400 ",-,-,-,-,-,-,-,"$18,400 ",0.01
mia,practice,Chris Milton,CB,"$14,000 ",-,-,-,-,-,-,-,"$14,000 ",0.01
mia,practice,Cameron Tom,C,"$14,000 ",-,-,-,-,-,-,-,"$14,000 ",0.01
mia,practice,Kirk Merritt,WR,"$9,200 ",-,-,-,-,-,-,-,"$9,200 ",0
mia,practice,Practice Squad:,,"$908,400 ",-,-,-,-,-,-,-,"$908,400 ",0.46
mia,,,,,,,,,,,,,
mia,,,,,,,,,,,,,
mia,dead cap,2021 Dead Cap,,,,,,,,,,,
mia,dead cap,Cap breakdowns for players who have been traded or released. All count against the team's salary cap.,,,,,,,,,,,
mia,dead cap,PLAYER (60),POS.,BASE SALARY,SIGNING BONUS,ROSTER BONUS,OPTION BONUS,WORKOUT BONUS,RESTRUC. BONUS,MISC.,DEAD CAP,CAP HIT,CAP %
mia,dead cap,Ereck Flowers,G,-,"$2,000,000 ",-,-,-,"$6,000,000 ",-,-,"$8,000,000 ",4.06
mia,dead cap,Kyle Van Noy,ILB,-,"$4,125,000 ",-,-,-,-,-,-,"$4,125,000 ",2.09
mia,dead cap,Shaq Lawson,DE,-,"$2,666,667 ",-,-,-,-,-,-,"$2,666,667 ",1.35
mia,dead cap,Bobby McCain,CB,-,"$1,480,000 ",-,-,-,-,-,-,"$1,480,000 ",0.75
mia,dead cap,Jakeem Grant,WR,"$444,444 ","$683,333 ",-,-,"$50,000 ",-,-,-,"$1,177,777 ",0.6
mia,dead cap,Benardrick McKinney,ILB,"$750,000 ",-,-,-,-,-,-,-,"$750,000 ",0.38
mia,dead cap,Eddie Moore,LB,-,"$616,000 ",-,-,-,-,-,-,"$616,000 ",0.31
mia,dead cap,Austin Reiter,C,"$550,000 ",-,-,-,-,-,-,-,"$472,220 ",0.24
mia,dead cap,Matt Skura,C,"$200,000 ","$200,000 ",-,-,-,-,-,-,"$400,000 ",0.2
mia,dead cap,Cameron Tom,C,"$335,310 ","$20,000 ",-,-,-,-,-,-,"$355,310 ",0.18
mia,dead cap,Adam Pankey,T,"$318,000 ","$25,000 ",-,-,-,-,-,-,"$343,000 ",0.17
mia,dead cap,Roderick Johnson,T,"$261,111 ",-,-,-,-,-,-,-,"$261,111 ",0.13
mia,dead cap,Kirk Merritt,WR,"$252,132 ","$6,667 ",-,-,-,-,-,-,"$258,799 ",0.13
mia,dead cap,Sheldrick Redwine,S,"$254,510 ",-,-,-,-,-,-,-,"$254,510 ",0.13
mia,dead cap,Curtis Weaver,DE,-,"$230,994 ",-,-,-,-,-,-,"$230,994 ",0.12
mia,dead cap,Jamal Perry,CB,"$206,066 ",-,-,-,-,-,-,-,"$206,066 ",0.1
mia,dead cap,Reid Sinnett,QB,"$191,732 ",-,-,-,-,-,-,-,"$191,732 ",0.1
mia,dead cap,Will Parks,S,"$220,000 ",-,-,-,-,-,-,-,"$188,888 ",0.1
mia,dead cap,Jabaal Sheard,DE,"$185,722 ",-,-,-,-,-,-,-,"$185,722 ",0.09
mia,dead cap,Vince Biegel,OLB,"$152,000 ","$25,000 ",-,-,-,-,-,-,"$177,000 ",0.09
mia,dead cap,Isaiah Ford,WR,"$158,222 ",-,-,-,-,-,-,-,"$158,222 ",0.08
mia,dead cap,Kalen Ballage,RB,-,"$147,295 ",-,-,-,-,-,-,"$147,295 ",0.07
mia,dead cap,Javaris Davis,CB,"$137,866 ",-,-,-,-,-,-,-,"$137,866 ",0.07
mia,dead cap,Duke Johnson,RB,"$125,000 ",-,-,-,-,-,-,-,"$125,000 ",0.06
mia,dead cap,Milo Eifler,LB,"$119,600 ",-,-,-,-,-,-,-,"$119,600 ",0.06
mia,dead cap,Andrew Billings,DT,"$112,000 ",-,-,-,-,-,-,-,"$112,000 ",0.06
